Date,Open,High,Low,Close,Adj Close,Volume
2005-06-29,10.020000,10.020000,10.020000,10.020000,3.386432,0
2005-06-30,10.020000,10.020000,10.020000,10.020000,3.386432,0
2005-07-01,10.050000,10.050000,10.050000,10.050000,3.396572,0
2005-07-05,10.200000,10.200000,10.200000,10.200000,3.447267,0
2005-07-06,10.120000,10.120000,10.120000,10.120000,3.420229,0
2005-07-07,10.120000,10.120000,10.120000,10.120000,3.420229,0
2005-07-08,10.220000,10.220000,10.220000,10.220000,3.454027,0
2005-07-11,10.280000,10.280000,10.280000,10.280000,3.474304,0
2005-07-12,10.300000,10.300000,10.300000,10.300000,3.481063,0
2005-07-13,10.300000,10.300000,10.300000,10.300000,3.481063,0
2005-07-14,10.270000,10.270000,10.270000,10.270000,3.470925,0
2005-07-15,10.300000,10.300000,10.300000,10.300000,3.481063,0
2005-07-18,10.300000,10.300000,10.300000,10.300000,3.481063,0
2005-07-19,10.330000,10.330000,10.330000,10.330000,3.491203,0
2005-07-20,10.390000,10.390000,10.390000,10.390000,3.511480,0
2005-07-21,10.350000,10.350000,10.350000,10.350000,3.497962,0
2005-07-22,10.430000,10.430000,10.430000,10.430000,3.524999,0
2005-07-25,10.420000,10.420000,10.420000,10.420000,3.521619,0
2005-07-26,10.450000,10.450000,10.450000,10.450000,3.531759,0
2005-07-27,10.470000,10.470000,10.470000,10.470000,3.538519,0
2005-07-28,10.550000,10.550000,10.550000,10.550000,3.565556,0
2005-07-29,10.520000,10.520000,10.520000,10.520000,3.555418,0
2005-08-01,10.590000,10.590000,10.590000,10.590000,3.579074,0
2005-08-02,10.650000,10.650000,10.650000,10.650000,3.599352,0
2005-08-03,10.630000,10.630000,10.630000,10.630000,3.592592,0
2005-08-04,10.540000,10.540000,10.540000,10.540000,3.562175,0
2005-08-05,10.480000,10.480000,10.480000,10.480000,3.541898,0
2005-08-08,10.470000,10.470000,10.470000,10.470000,3.538519,0
2005-08-09,10.490000,10.490000,10.490000,10.490000,3.545278,0
2005-08-10,10.450000,10.450000,10.450000,10.450000,3.531759,0
2005-08-11,10.460000,10.460000,10.460000,10.460000,3.535139,0
2005-08-12,10.480000,10.480000,10.480000,10.480000,3.541898,0
2005-08-15,10.510000,10.510000,10.510000,10.510000,3.552037,0
2005-08-16,10.450000,10.450000,10.450000,10.450000,3.531759,0
2005-08-17,10.440000,10.440000,10.440000,10.440000,3.528379,0
2005-08-18,10.410000,10.410000,10.410000,10.410000,3.518240,0
2005-08-19,10.410000,10.410000,10.410000,10.410000,3.518240,0
2005-08-22,10.410000,10.410000,10.410000,10.410000,3.518240,0
2005-08-23,10.450000,10.450000,10.450000,10.450000,3.531759,0
2005-08-24,10.450000,10.450000,10.450000,10.450000,3.531759,0
2005-08-25,10.460000,10.460000,10.460000,10.460000,3.535139,0
2005-08-26,10.410000,10.410000,10.410000,10.410000,3.518240,0
2005-08-29,10.450000,10.450000,10.450000,10.450000,3.531759,0
2005-08-30,10.470000,10.470000,10.470000,10.470000,3.538519,0
2005-08-31,10.600000,10.600000,10.600000,10.600000,3.582453,0
2005-09-01,10.630000,10.630000,10.630000,10.630000,3.592592,0
2005-09-02,10.570000,10.570000,10.570000,10.570000,3.572315,0
2005-09-06,10.690000,10.690000,10.690000,10.690000,3.612870,0
2005-09-07,10.710000,10.710000,10.710000,10.710000,3.619630,0
2005-09-08,10.670000,10.670000,10.670000,10.670000,3.606111,0
2005-09-09,10.720000,10.720000,10.720000,10.720000,3.623009,0
2005-09-12,10.760000,10.760000,10.760000,10.760000,3.636529,0
2005-09-13,10.690000,10.690000,10.690000,10.690000,3.612870,0
2005-09-14,10.630000,10.630000,10.630000,10.630000,3.592592,0
2005-09-15,10.630000,10.630000,10.630000,10.630000,3.592592,0
2005-09-16,10.690000,10.690000,10.690000,10.690000,3.612870,0
2005-09-19,10.680000,10.680000,10.680000,10.680000,3.609491,0
2005-09-20,10.630000,10.630000,10.630000,10.630000,3.592592,0
2005-09-21,10.520000,10.520000,10.520000,10.520000,3.555418,0
2005-09-22,10.500000,10.500000,10.500000,10.500000,3.548657,0
2005-09-23,10.510000,10.510000,10.510000,10.510000,3.552037,0
2005-09-26,10.580000,10.580000,10.580000,10.580000,3.575695,0
2005-09-27,10.540000,10.540000,10.540000,10.540000,3.562175,0
2005-09-28,10.550000,10.550000,10.550000,10.550000,3.565556,0
2005-09-29,10.590000,10.590000,10.590000,10.590000,3.579074,0
2005-09-30,10.610000,10.610000,10.610000,10.610000,3.585833,0
2005-10-03,10.620000,10.620000,10.620000,10.620000,3.589212,0
2005-10-04,10.590000,10.590000,10.590000,10.590000,3.579074,0
2005-10-05,10.410000,10.410000,10.410000,10.410000,3.518240,0
2005-10-06,10.410000,10.410000,10.410000,10.410000,3.518240,0
2005-10-07,10.440000,10.440000,10.440000,10.440000,3.528379,0
2005-10-10,10.350000,10.350000,10.350000,10.350000,3.497962,0
2005-10-11,10.340000,10.340000,10.340000,10.340000,3.494582,0
2005-10-12,10.280000,10.280000,10.280000,10.280000,3.474304,0
2005-10-13,10.230000,10.230000,10.230000,10.230000,3.457406,0
2005-10-14,10.320000,10.320000,10.320000,10.320000,3.487822,0
2005-10-17,10.310000,10.310000,10.310000,10.310000,3.484443,0
2005-10-18,10.260000,10.260000,10.260000,10.260000,3.467544,0
2005-10-19,10.310000,10.310000,10.310000,10.310000,3.484443,0
2005-10-20,10.230000,10.230000,10.230000,10.230000,3.457406,0
2005-10-21,10.230000,10.230000,10.230000,10.230000,3.457406,0
2005-10-24,10.290000,10.290000,10.290000,10.290000,3.477684,0
2005-10-25,10.290000,10.290000,10.290000,10.290000,3.477684,0
2005-10-26,10.250000,10.250000,10.250000,10.250000,3.464165,0
2005-10-27,10.120000,10.120000,10.120000,10.120000,3.420229,0
2005-10-28,10.220000,10.220000,10.220000,10.220000,3.454027,0
2005-10-31,10.280000,10.280000,10.280000,10.280000,3.474304,0
2005-11-01,10.270000,10.270000,10.270000,10.270000,3.470925,0
2005-11-02,10.360000,10.360000,10.360000,10.360000,3.501342,0
2005-11-03,10.360000,10.360000,10.360000,10.360000,3.501342,0
2005-11-04,10.370000,10.370000,10.370000,10.370000,3.504720,0
2005-11-07,10.410000,10.410000,10.410000,10.410000,3.518240,0
2005-11-08,10.380000,10.380000,10.380000,10.380000,3.508101,0
2005-11-09,10.450000,10.450000,10.450000,10.450000,3.531759,0
2005-11-10,10.440000,10.440000,10.440000,10.440000,3.528379,0
2005-11-11,10.480000,10.480000,10.480000,10.480000,3.541898,0
2005-11-14,10.440000,10.440000,10.440000,10.440000,3.528379,0
2005-11-15,10.410000,10.410000,10.410000,10.410000,3.518240,0
2005-11-16,10.390000,10.390000,10.390000,10.390000,3.511480,0
2005-11-17,10.490000,10.490000,10.490000,10.490000,3.545278,0
2005-11-18,10.540000,10.540000,10.540000,10.540000,3.562175,0
2005-11-21,10.580000,10.580000,10.580000,10.580000,3.575695,0
2005-11-22,10.640000,10.640000,10.640000,10.640000,3.595973,0
2005-11-23,10.660000,10.660000,10.660000,10.660000,3.602732,0
2005-11-25,10.680000,10.680000,10.680000,10.680000,3.609491,0
2005-11-28,10.590000,10.590000,10.590000,10.590000,3.579074,0
2005-11-29,10.620000,10.620000,10.620000,10.620000,3.589212,0
2005-11-30,10.660000,10.660000,10.660000,10.660000,3.602732,0
2005-12-01,10.760000,10.760000,10.760000,10.760000,3.636529,0
2005-12-02,10.860000,10.860000,10.860000,10.860000,3.670325,0
2005-12-05,10.870000,10.870000,10.870000,10.870000,3.673705,0
2005-12-06,10.840000,10.840000,10.840000,10.840000,3.663566,0
2005-12-07,10.790000,10.790000,10.790000,10.790000,3.646666,0
2005-12-08,10.750000,10.750000,10.750000,10.750000,3.633148,0
2005-12-09,10.790000,10.790000,10.790000,10.790000,3.646666,0
2005-12-12,10.810000,10.810000,10.810000,10.810000,3.653427,0
2005-12-13,10.840000,10.840000,10.840000,10.840000,3.663566,0
2005-12-14,10.840000,10.840000,10.840000,10.840000,3.663566,0
2005-12-15,10.820000,10.820000,10.820000,10.820000,3.656806,0
2005-12-16,10.810000,10.810000,10.810000,10.810000,3.653427,0
2005-12-19,10.750000,10.750000,10.750000,10.750000,3.633148,0
2005-12-20,10.770000,10.770000,10.770000,10.770000,3.639909,0
2005-12-21,10.800000,10.800000,10.800000,10.800000,3.650047,0
2005-12-22,10.850000,10.850000,10.850000,10.850000,3.666945,0
2005-12-23,10.900000,10.900000,10.900000,10.900000,3.683843,0
2005-12-27,10.850000,10.850000,10.850000,10.850000,3.666945,0
2005-12-28,10.900000,10.900000,10.900000,10.900000,3.683843,0
2005-12-29,10.900000,10.900000,10.900000,10.900000,3.683843,0
2005-12-30,10.910000,10.910000,10.910000,10.910000,3.687224,0
2006-01-03,10.930000,10.930000,10.930000,10.930000,3.693984,0
2006-01-04,10.960000,10.960000,10.960000,10.960000,3.704122,0
2006-01-05,10.950000,10.950000,10.950000,10.950000,3.700742,0
2006-01-06,11.020000,11.020000,11.020000,11.020000,3.724399,0
2006-01-09,11.100000,11.100000,11.100000,11.100000,3.751437,0
2006-01-10,11.180000,11.180000,11.180000,11.180000,3.778475,0
2006-01-11,11.140000,11.140000,11.140000,11.140000,3.764956,0
2006-01-12,11.140000,11.140000,11.140000,11.140000,3.764956,0
2006-01-13,11.160000,11.160000,11.160000,11.160000,3.771715,0
2006-01-17,11.190000,11.190000,11.190000,11.190000,3.781854,0
2006-01-18,11.140000,11.140000,11.140000,11.140000,3.764956,0
2006-01-19,11.220000,11.220000,11.220000,11.220000,3.791993,0
2006-01-20,11.150000,11.150000,11.150000,11.150000,3.768335,0
2006-01-23,11.200000,11.200000,11.200000,11.200000,3.785233,0
2006-01-24,11.210000,11.210000,11.210000,11.210000,3.788614,0
2006-01-25,11.190000,11.190000,11.190000,11.190000,3.781854,0
2006-01-26,11.280000,11.280000,11.280000,11.280000,3.812272,0
2006-01-27,11.320000,11.320000,11.320000,11.320000,3.825790,0
2006-01-30,11.320000,11.320000,11.320000,11.320000,3.825790,0
2006-01-31,11.360000,11.360000,11.360000,11.360000,3.839309,0
2006-02-01,11.380000,11.380000,11.380000,11.380000,3.846068,0
2006-02-02,11.340000,11.340000,11.340000,11.340000,3.832549,0
2006-02-03,11.320000,11.320000,11.320000,11.320000,3.825790,0
2006-02-06,11.360000,11.360000,11.360000,11.360000,3.839309,0
2006-02-07,11.260000,11.260000,11.260000,11.260000,3.805512,0
2006-02-08,11.250000,11.250000,11.250000,11.250000,3.802132,0
2006-02-09,11.230000,11.230000,11.230000,11.230000,3.795373,0
2006-02-10,11.200000,11.200000,11.200000,11.200000,3.785233,0
2006-02-13,11.130000,11.130000,11.130000,11.130000,3.761576,0
2006-02-14,11.170000,11.170000,11.170000,11.170000,3.775095,0
2006-02-15,11.230000,11.230000,11.230000,11.230000,3.795373,0
2006-02-16,11.300000,11.300000,11.300000,11.300000,3.819031,0
2006-02-17,11.290000,11.290000,11.290000,11.290000,3.815651,0
2006-02-21,11.270000,11.270000,11.270000,11.270000,3.808891,0
2006-02-22,11.340000,11.340000,11.340000,11.340000,3.832549,0
2006-02-23,11.330000,11.330000,11.330000,11.330000,3.829170,0
2006-02-24,11.410000,11.410000,11.410000,11.410000,3.856208,0
2006-02-27,11.400000,11.400000,11.400000,11.400000,3.852828,0
2006-02-28,11.330000,11.330000,11.330000,11.330000,3.829170,0
2006-03-01,11.420000,11.420000,11.420000,11.420000,3.859587,0
2006-03-02,11.370000,11.370000,11.370000,11.370000,3.842689,0
2006-03-03,11.350000,11.350000,11.350000,11.350000,3.835929,0
2006-03-06,11.260000,11.260000,11.260000,11.260000,3.805512,0
2006-03-07,11.210000,11.210000,11.210000,11.210000,3.788614,0
2006-03-08,11.190000,11.190000,11.190000,11.190000,3.781854,0
2006-03-09,11.190000,11.190000,11.190000,11.190000,3.781854,0
2006-03-10,11.300000,11.300000,11.300000,11.300000,3.819031,0
2006-03-13,11.420000,11.420000,11.420000,11.420000,3.859587,0
2006-03-14,11.500000,11.500000,11.500000,11.500000,3.886624,0
2006-03-15,11.550000,11.550000,11.550000,11.550000,3.903523,0
2006-03-16,11.600000,11.600000,11.600000,11.600000,3.920421,0
2006-03-17,11.510000,11.510000,11.510000,11.510000,3.890004,0
2006-03-20,11.520000,11.520000,11.520000,11.520000,3.893384,0
2006-03-21,11.430000,11.430000,11.430000,11.430000,3.862967,0
2006-03-22,11.460000,11.460000,11.460000,11.460000,3.873106,0
2006-03-23,11.500000,11.500000,11.500000,11.500000,3.886624,0
2006-03-24,11.600000,11.600000,11.600000,11.600000,3.920421,0
2006-03-27,11.700000,11.700000,11.700000,11.700000,3.954218,0
2006-03-28,11.710000,11.710000,11.710000,11.710000,3.957597,0
2006-03-29,11.920000,11.920000,11.920000,11.920000,4.028571,0
2006-03-30,11.970000,11.970000,11.970000,11.970000,4.045469,0
2006-03-31,12.100000,12.100000,12.100000,12.100000,4.089405,0
2006-04-03,12.090000,12.090000,12.090000,12.090000,4.086025,0
2006-04-04,12.070000,12.070000,12.070000,12.070000,4.079266,0
2006-04-05,12.150000,12.150000,12.150000,12.150000,4.106303,0
2006-04-06,12.190000,12.190000,12.190000,12.190000,4.119821,0
2006-04-07,12.120000,12.120000,12.120000,12.120000,4.096164,0
2006-04-10,12.090000,12.090000,12.090000,12.090000,4.086025,0
2006-04-11,12.020000,12.020000,12.020000,12.020000,4.062367,0
2006-04-12,12.070000,12.070000,12.070000,12.070000,4.079266,0
2006-04-13,12.150000,12.150000,12.150000,12.150000,4.106303,0
2006-04-17,12.140000,12.140000,12.140000,12.140000,4.102923,0
2006-04-18,12.260000,12.260000,12.260000,12.260000,4.143480,0
2006-04-19,12.350000,12.350000,12.350000,12.350000,4.173897,0
2006-04-20,12.340000,12.340000,12.340000,12.340000,4.170517,0
2006-04-21,12.420000,12.420000,12.420000,12.420000,4.197555,0
2006-04-24,12.390000,12.390000,12.390000,12.390000,4.187416,0
2006-04-25,12.450000,12.450000,12.450000,12.450000,4.207693,0
2006-04-26,12.450000,12.450000,12.450000,12.450000,4.207693,0
2006-04-27,12.450000,12.450000,12.450000,12.450000,4.207693,0
2006-04-28,12.500000,12.500000,12.500000,12.500000,4.224592,0
